id,price,rooms,bathrooms,square_meters,zone,city,price_per_m2
18167,269990,4,2,283,GBA Sur,Almirante Brown,954
18168,270000,7,5,347,GBA Sur,Almirante Brown,778
18169,270000,4,1,180,GBA Sur,Almirante Brown,1500
18170,270000,7,3,326,GBA Sur,Almirante Brown,828
18171,270000,5,4,200,GBA Sur,Almirante Brown,1350
18172,270000,4,2,180,GBA Sur,Almirante Brown,1500
18173,270000,4,2,177,GBA Sur,Almirante Brown,1525
18174,272500,5,1,100,GBA Sur,Almirante Brown,2725
18175,275000,5,2,218,GBA Sur,Almirante Brown,1261
18176,275000,4,3,200,GBA Sur,Almirante Brown,1375
18177,275000,4,2,170,GBA Sur,Almirante Brown,1618
18178,279000,4,3,250,GBA Sur,Almirante Brown,1116
18179,279990,5,4,79,GBA Sur,Almirante Brown,3544
18180,280000,7,2,174,GBA Sur,Almirante Brown,1609
18181,280000,5,3,296,GBA Sur,Almirante Brown,946
18182,280000,5,3,200,GBA Sur,Almirante Brown,1400
18183,280000,8,4,300,GBA Sur,Almirante Brown,933
18184,280000,4,3,200,GBA Sur,Almirante Brown,1400
18185,280000,5,3,30,GBA Sur,Almirante Brown,9333
18186,280000,4,3,150,GBA Sur,Almirante Brown,1867
18187,280000,6,3,185,GBA Sur,Almirante Brown,1514
18188,280000,6,2,409,GBA Sur,Almirante Brown,685
18189,280000,4,3,206,GBA Sur,Almirante Brown,1359
18190,289000,4,4,275,GBA Sur,Almirante Brown,1051
18191,290000,4,3,221,GBA Sur,Almirante Brown,1312
18192,290000,6,3,140,GBA Sur,Almirante Brown,2071
18193,290000,6,3,245,GBA Sur,Almirante Brown,1184
18194,290000,5,4,350,GBA Sur,Almirante Brown,829
18195,290000,5,3,189,GBA Sur,Almirante Brown,1534
18196,290000,10,5,670,GBA Sur,Almirante Brown,433
18197,290000,5,4,350,GBA Sur,Almirante Brown,829
18198,290000,5,2,190,GBA Sur,Almirante Brown,1526
18199,290000,5,2,214,GBA Sur,Almirante Brown,1355
18200,295000,5,2,536,GBA Sur,Almirante Brown,550
18201,298000,5,3,200,GBA Sur,Almirante Brown,1490
18202,299000,7,3,300,GBA Sur,Almirante Brown,997
18203,299000,10,4,500,GBA Sur,Almirante Brown,598
18204,299000,5,2,198,GBA Sur,Almirante Brown,1510
18205,299000,5,2,198,GBA Sur,Almirante Brown,1510
18206,300000,5,2,180,GBA Sur,Almirante Brown,1667
18207,300000,4,3,350,GBA Sur,Almirante Brown,857
18208,300000,10,3,250,GBA Sur,Almirante Brown,1200
18209,300000,4,2,180,GBA Sur,Almirante Brown,1667
18210,310000,3,2,115,GBA Sur,Almirante Brown,2696
18211,310000,5,4,171,GBA Sur,Almirante Brown,1813
18212,310000,5,2,150,GBA Sur,Almirante Brown,2067
18213,310000,4,1,200,GBA Sur,Almirante Brown,1550
18214,320000,8,4,400,GBA Sur,Almirante Brown,800
18215,320000,6,3,220,GBA Sur,Almirante Brown,1455
18216,320000,8,4,330,GBA Sur,Almirante Brown,970
18217,320000,4,2,149,GBA Sur,Almirante Brown,2148
18218,320000,5,4,270,GBA Sur,Almirante Brown,1185
18219,320000,7,4,260,GBA Sur,Almirante Brown,1231
18220,320000,5,3,220,GBA Sur,Almirante Brown,1455
18221,325000,6,3,260,GBA Sur,Almirante Brown,1250
18222,330000,5,3,250,GBA Sur,Almirante Brown,1320
18223,330000,6,2,177,GBA Sur,Almirante Brown,1864
18224,330000,5,2,205,GBA Sur,Almirante Brown,1610
18225,350000,7,3,255,GBA Sur,Almirante Brown,1373
18226,350000,5,3,184,GBA Sur,Almirante Brown,1902
18227,350000,6,1,164,GBA Sur,Almirante Brown,2134
18228,350000,4,3,300,GBA Sur,Almirante Brown,1167
18229,350000,5,2,277,GBA Sur,Almirante Brown,1264
18230,350000,6,2,300,GBA Sur,Almirante Brown,1167
18231,350000,4,2,141,GBA Sur,Almirante Brown,2482
18232,350000,6,3,230,GBA Sur,Almirante Brown,1522
18233,350000,6,3,333,GBA Sur,Almirante Brown,1051
18234,350000,4,3,150,GBA Sur,Almirante Brown,2333
18235,360000,6,3,289,GBA Sur,Almirante Brown,1246
18236,370000,5,3,190,GBA Sur,Almirante Brown,1947
18237,380000,4,4,386,GBA Sur,Almirante Brown,984
18238,380000,5,2,200,GBA Sur,Almirante Brown,1900
18239,385000,7,3,360,GBA Sur,Almirante Brown,1069
18240,385000,5,3,210,GBA Sur,Almirante Brown,1833
18241,390000,6,3,500,GBA Sur,Almirante Brown,780
18242,395000,5,3,320,GBA Sur,Almirante Brown,1234
18243,398000,6,2,245,GBA Sur,Almirante Brown,1624
18244,399000,7,4,400,GBA Sur,Almirante Brown,998
18245,400000,4,2,380,GBA Sur,Almirante Brown,1053
18246,405000,4,2,245,GBA Sur,Almirante Brown,1653
18247,410000,5,2,180,GBA Sur,Almirante Brown,2278
18248,419900,7,3,230,GBA Sur,Almirante Brown,1826
18249,420000,6,3,348,GBA Sur,Almirante Brown,1207
18250,420000,6,3,210,GBA Sur,Almirante Brown,2000
18251,430000,4,2,170,GBA Sur,Almirante Brown,2529
18252,449900,5,4,350,GBA Sur,Almirante Brown,1285
18253,450000,5,2,125,GBA Sur,Almirante Brown,3600
18254,450000,5,5,370,GBA Sur,Almirante Brown,1216
18255,460000,4,2,242,GBA Sur,Almirante Brown,1901
18256,465000,7,3,200,GBA Sur,Almirante Brown,2325
18257,480000,8,4,173,GBA Sur,Almirante Brown,2775
18258,480000,6,4,446,GBA Sur,Almirante Brown,1076
18259,480000,4,2,220,GBA Sur,Almirante Brown,2182
18260,485000,4,3,203,GBA Sur,Almirante Brown,2389
18261,490000,5,3,235,GBA Sur,Almirante Brown,2085
18262,490000,5,2,240,GBA Sur,Almirante Brown,2042
18263,490000,5,2,240,GBA Sur,Almirante Brown,2042
18264,490000,6,3,339,GBA Sur,Almirante Brown,1445
18265,490000,4,3,320,GBA Sur,Almirante Brown,1531
18266,495000,5,2,238,GBA Sur,Almirante Brown,2080
18267,495000,5,2,238,GBA Sur,Almirante Brown,2080
18268,495000,5,2,260,GBA Sur,Almirante Brown,1904
18269,498000,3,2,231,GBA Sur,Almirante Brown,2156
18270,500000,6,6,600,GBA Sur,Almirante Brown,833
18271,500000,4,2,160,GBA Sur,Almirante Brown,3125
18272,510000,7,4,341,GBA Sur,Almirante Brown,1496
18273,550000,4,3,300,GBA Sur,Almirante Brown,1833
18274,579000,5,4,300,GBA Sur,Almirante Brown,1930
18275,580000,6,3,232,GBA Sur,Almirante Brown,2500
18276,589999,8,4,386,GBA Sur,Almirante Brown,1528
18277,590000,5,4,485,GBA Sur,Almirante Brown,1216
18278,600000,7,5,368,GBA Sur,Almirante Brown,1630
18279,600000,6,2,200,GBA Sur,Almirante Brown,3000
18280,610000,6,4,260,GBA Sur,Almirante Brown,2346
18281,620000,6,3,236,GBA Sur,Almirante Brown,2627
18282,670000,7,3,350,GBA Sur,Almirante Brown,1914
18283,675000,5,3,365,GBA Sur,Almirante Brown,1849
18284,680000,10,4,400,GBA Sur,Almirante Brown,1700
18285,680000,5,3,260,GBA Sur,Almirante Brown,2615
18286,680000,7,3,300,GBA Sur,Almirante Brown,2267
18287,700000,6,3,240,GBA Sur,Almirante Brown,2917
18288,732000,6,3,286,GBA Sur,Almirante Brown,2559
18289,750000,11,1,600,GBA Sur,Almirante Brown,1250
18290,780000,3,2,200,GBA Sur,Almirante Brown,3900
18291,790000,4,3,524,GBA Sur,Almirante Brown,1508
18292,830000,8,4,307,GBA Sur,Almirante Brown,2704
18293,850000,6,3,257,GBA Sur,Almirante Brown,3307
18294,900000,8,4,320,GBA Sur,Almirante Brown,2812
18295,960000,7,5,616,GBA Sur,Almirante Brown,1558
18296,1030000,5,3,300,GBA Sur,Almirante Brown,3433
18297,1050000,5,4,367,GBA Sur,Almirante Brown,2861
18298,1100000,5,3,335,GBA Sur,Almirante Brown,3284
18299,1100000,10,5,350,GBA Sur,Almirante Brown,3143
18300,1100000,5,3,400,GBA Sur,Almirante Brown,2750
18301,1100000,4,2,400,GBA Sur,Almirante Brown,2750
18302,1200000,10,5,750,GBA Sur,Almirante Brown,1600
18303,1200000,6,4,750,GBA Sur,Almirante Brown,1600
18304,1400000,7,4,340,GBA Sur,Almirante Brown,4118
18305,1500000,7,7,629,GBA Sur,Almirante Brown,2385
18306,1500000,7,5,590,GBA Sur,Almirante Brown,2542
18307,1500000,7,5,590,GBA Sur,Almirante Brown,2542
18308,1500000,5,5,510,GBA Sur,Almirante Brown,2941
18309,1580000,3,2,350,GBA Sur,Almirante Brown,4514
18310,2000000,9,6,441,GBA Sur,Almirante Brown,4535
18311,2000000,7,5,590,GBA Sur,Almirante Brown,3390
18312,22000,1,1,35,GBA Sur,Avellaneda,629
18313,25000,3,1,90,GBA Sur,Avellaneda,278
18314,33000,5,2,174,GBA Sur,Avellaneda,190
18315,36000,3,1,50,GBA Sur,Avellaneda,720
18316,38000,3,1,52,GBA Sur,Avellaneda,731
18317,42000,3,2,356,GBA Sur,Avellaneda,118
18318,45000,3,1,60,GBA Sur,Avellaneda,750
18319,46000,3,1,100,GBA Sur,Avellaneda,460
18320,47000,4,1,90,GBA Sur,Avellaneda,522
18321,50000,4,1,140,GBA Sur,Avellaneda,357
18322,52000,2,1,121,GBA Sur,Avellaneda,430
18323,53000,3,1,72,GBA Sur,Avellaneda,736
18324,53000,3,1,102,GBA Sur,Avellaneda,520
18325,55000,3,1,91,GBA Sur,Avellaneda,604
18326,58000,3,2,224,GBA Sur,Avellaneda,259
18327,58000,2,1,52,GBA Sur,Avellaneda,1115
18328,59000,3,2,110,GBA Sur,Avellaneda,536
18329,59000,3,1,122,GBA Sur,Avellaneda,484
18330,59000,4,1,70,GBA Sur,Avellaneda,843
18331,59900,3,1,63,GBA Sur,Avellaneda,951
18332,60000,4,1,100,GBA Sur,Avellaneda,600
18333,60000,3,1,273,GBA Sur,Avellaneda,220
18334,60000,3,1,55,GBA Sur,Avellaneda,1091
18335,60000,4,1,109,GBA Sur,Avellaneda,550
18336,62000,3,1,85,GBA Sur,Avellaneda,729
18337,64999,3,2,49,GBA Sur,Avellaneda,1327
18338,65000,3,1,80,GBA Sur,Avellaneda,812
18339,65000,6,2,246,GBA Sur,Avellaneda,264
18340,65000,4,2,64,GBA Sur,Avellaneda,1016
18341,65000,3,2,49,GBA Sur,Avellaneda,1327
18342,65000,3,1,67,GBA Sur,Avellaneda,970
18343,65000,3,1,110,GBA Sur,Avellaneda,591
18344,65000,3,1,91,GBA Sur,Avellaneda,714
18345,67000,4,2,80,GBA Sur,Avellaneda,838
18346,68000,5,2,201,GBA Sur,Avellaneda,338
18347,69000,6,2,103,GBA Sur,Avellaneda,670
18348,69000,3,1,41,GBA Sur,Avellaneda,1683
18349,69000,4,1,99,GBA Sur,Avellaneda,697
18350,69000,5,1,120,GBA Sur,Avellaneda,575
18351,70000,6,2,103,GBA Sur,Avellaneda,680
18352,70000,5,2,65,GBA Sur,Avellaneda,1077
18353,70000,4,1,134,GBA Sur,Avellaneda,522
18354,70000,3,1,118,GBA Sur,Avellaneda,593
18355,70000,3,1,92,GBA Sur,Avellaneda,761
18356,70000,4,2,175,GBA Sur,Avellaneda,400
18357,70000,3,1,45,GBA Sur,Avellaneda,1556
18358,70000,3,1,120,GBA Sur,Avellaneda,583
18359,70000,3,2,100,GBA Sur,Avellaneda,700
18360,70000,6,1,150,GBA Sur,Avellaneda,467
18361,72000,4,1,91,GBA Sur,Avellaneda,791
18362,72000,3,1,110,GBA Sur,Avellaneda,655
18363,72000,4,1,138,GBA Sur,Avellaneda,522
18364,73000,3,1,62,GBA Sur,Avellaneda,1177
18365,73000,3,1,100,GBA Sur,Avellaneda,730
18366,74900,3,1,138,GBA Sur,Avellaneda,543
18367,75000,4,1,77,GBA Sur,Avellaneda,974
18368,75000,3,1,97,GBA Sur,Avellaneda,773
18369,75000,3,1,76,GBA Sur,Avellaneda,987
18370,75000,4,1,70,GBA Sur,Avellaneda,1071
18371,75000,3,1,110,GBA Sur,Avellaneda,682
18372,75000,4,2,110,GBA Sur,Avellaneda,682
18373,75000,3,2,71,GBA Sur,Avellaneda,1056
18374,77000,5,1,259,GBA Sur,Avellaneda,297
18375,77000,4,1,90,GBA Sur,Avellaneda,856
18376,78000,3,1,104,GBA Sur,Avellaneda,750
18377,78000,3,1,52,GBA Sur,Avellaneda,1500
18378,78000,6,2,290,GBA Sur,Avellaneda,269
18379,78000,3,1,75,GBA Sur,Avellaneda,1040
18380,79000,3,1,84,GBA Sur,Avellaneda,940
18381,79000,5,1,160,GBA Sur,Avellaneda,494
18382,79000,7,3,200,GBA Sur,Avellaneda,395
18383,80000,5,3,122,GBA Sur,Avellaneda,656
18384,80000,4,1,95,GBA Sur,Avellaneda,842
18385,80000,3,2,86,GBA Sur,Avellaneda,930
18386,80000,7,3,200,GBA Sur,Avellaneda,400
18387,82000,3,1,80,GBA Sur,Avellaneda,1025
18388,84000,3,1,49,GBA Sur,Avellaneda,1714
18389,84500,5,1,303,GBA Sur,Avellaneda,279
18390,84900,5,2,100,GBA Sur,Avellaneda,849
18391,85000,4,2,176,GBA Sur,Avellaneda,483
18392,85000,4,2,127,GBA Sur,Avellaneda,669
18393,85000,3,1,83,GBA Sur,Avellaneda,1024
18394,85000,3,1,59,GBA Sur,Avellaneda,1441
18395,85000,5,1,90,GBA Sur,Avellaneda,944
18396,87000,4,2,215,GBA Sur,Avellaneda,405
18397,89000,3,1,70,GBA Sur,Avellaneda,1271
18398,89000,4,2,150,GBA Sur,Avellaneda,593
18399,89000,7,3,150,GBA Sur,Avellaneda,593
18400,89500,3,1,100,GBA Sur,Avellaneda,895
18401,89900,3,1,111,GBA Sur,Avellaneda,810
18402,90000,3,1,140,GBA Sur,Avellaneda,643
18403,90000,4,2,95,GBA Sur,Avellaneda,947
18404,90000,3,1,125,GBA Sur,Avellaneda,720
18405,90000,5,3,150,GBA Sur,Avellaneda,600
18406,91500,4,1,115,GBA Sur,Avellaneda,796
18407,93000,3,2,160,GBA Sur,Avellaneda,581
18408,93000,3,2,134,GBA Sur,Avellaneda,694
18409,94000,3,1,106,GBA Sur,Avellaneda,887
18410,95000,2,1,75,GBA Sur,Avellaneda,1267
18411,95000,4,1,153,GBA Sur,Avellaneda,621
18412,95000,3,1,77,GBA Sur,Avellaneda,1234
18413,95000,4,2,120,GBA Sur,Avellaneda,792
18414,95000,4,1,90,GBA Sur,Avellaneda,1056
18415,95000,4,2,70,GBA Sur,Avellaneda,1357
18416,95500,4,2,210,GBA Sur,Avellaneda,455
18417,98000,5,2,130,GBA Sur,Avellaneda,754
18418,98000,3,2,145,GBA Sur,Avellaneda,676
18419,98000,3,1,193,GBA Sur,Avellaneda,508
18420,99000,5,3,161,GBA Sur,Avellaneda,615
18421,99000,4,2,130,GBA Sur,Avellaneda,762
18422,99000,4,2,100,GBA Sur,Avellaneda,990
18423,99000,4,2,150,GBA Sur,Avellaneda,660
18424,99999,4,3,286,GBA Sur,Avellaneda,350
18425,100000,3,1,95,GBA Sur,Avellaneda,1053
18426,100000,5,2,150,GBA Sur,Avellaneda,667
18427,100000,5,1,91,GBA Sur,Avellaneda,1099
18428,100000,4,2,45,GBA Sur,Avellaneda,2222
18429,105000,5,2,160,GBA Sur,Avellaneda,656
18430,105000,5,3,125,GBA Sur,Avellaneda,840
18431,109000,5,1,216,GBA Sur,Avellaneda,505
18432,110000,5,2,163,GBA Sur,Avellaneda,675
18433,110000,4,2,136,GBA Sur,Avellaneda,809
18434,110000,3,1,120,GBA Sur,Avellaneda,917
18435,110000,3,1,110,GBA Sur,Avellaneda,1000
18436,110000,3,1,79,GBA Sur,Avellaneda,1392
18437,110000,4,1,130,GBA Sur,Avellaneda,846
18438,115000,3,1,80,GBA Sur,Avellaneda,1438
18439,115000,3,1,140,GBA Sur,Avellaneda,821
18440,115000,4,1,135,GBA Sur,Avellaneda,852
18441,118000,3,1,110,GBA Sur,Avellaneda,1073
18442,119000,4,1,115,GBA Sur,Avellaneda,1035
18443,120000,4,2,113,GBA Sur,Avellaneda,1062
18444,120000,4,2,81,GBA Sur,Avellaneda,1481
18445,120000,3,2,50,GBA Sur,Avellaneda,2400
18446,120000,3,3,150,GBA Sur,Avellaneda,800
18447,122000,4,2,183,GBA Sur,Avellaneda,667
18448,124900,7,2,190,GBA Sur,Avellaneda,657
18449,125000,3,2,99,GBA Sur,Avellaneda,1263
18450,125000,4,2,152,GBA Sur,Avellaneda,822
18451,125000,3,1,150,GBA Sur,Avellaneda,833
18452,125000,4,1,199,GBA Sur,Avellaneda,628
18453,125000,4,3,189,GBA Sur,Avellaneda,661
18454,125000,4,3,110,GBA Sur,Avellaneda,1136
18455,125000,4,2,100,GBA Sur,Avellaneda,1250
18456,129000,3,1,100,GBA Sur,Avellaneda,1290
18457,129000,5,2,253,GBA Sur,Avellaneda,510
18458,130000,4,2,180,GBA Sur,Avellaneda,722
18459,130000,4,2,120,GBA Sur,Avellaneda,1083
18460,130000,4,2,100,GBA Sur,Avellaneda,1300
18461,130000,3,2,117,GBA Sur,Avellaneda,1111
18462,130000,3,1,223,GBA Sur,Avellaneda,583
18463,130000,4,1,195,GBA Sur,Avellaneda,667
18464,130000,6,2,161,GBA Sur,Avellaneda,807
18465,130000,4,2,100,GBA Sur,Avellaneda,1300
18466,132000,4,2,175,GBA Sur,Avellaneda,754
18467,134990,6,2,139,GBA Sur,Avellaneda,971
18468,135000,6,3,283,GBA Sur,Avellaneda,477
18469,135000,4,4,248,GBA Sur,Avellaneda,544
18470,135000,4,2,128,GBA Sur,Avellaneda,1055
18471,135000,3,1,250,GBA Sur,Avellaneda,540
18472,135000,4,2,246,GBA Sur,Avellaneda,549
18473,139000,3,2,215,GBA Sur,Avellaneda,647
18474,139000,5,3,174,GBA Sur,Avellaneda,799
18475,140000,4,3,190,GBA Sur,Avellaneda,737
18476,140000,4,2,108,GBA Sur,Avellaneda,1296
18477,140000,5,3,111,GBA Sur,Avellaneda,1261
18478,140000,5,2,272,GBA Sur,Avellaneda,515
18479,140000,3,2,88,GBA Sur,Avellaneda,1591
18480,145000,4,2,123,GBA Sur,Avellaneda,1179
18481,145000,8,3,167,GBA Sur,Avellaneda,868
18482,145000,4,1,85,GBA Sur,Avellaneda,1706
18483,147000,4,1,129,GBA Sur,Avellaneda,1140
18484,149000,3,2,122,GBA Sur,Avellaneda,1221
18485,149000,5,3,120,GBA Sur,Avellaneda,1242
18486,149900,4,3,250,GBA Sur,Avellaneda,600
18487,150000,5,2,196,GBA Sur,Avellaneda,765
18488,150000,5,2,162,GBA Sur,Avellaneda,926
18489,150000,3,1,70,GBA Sur,Avellaneda,2143
18490,150000,4,3,213,GBA Sur,Avellaneda,704
18491,150000,7,2,130,GBA Sur,Avellaneda,1154
18492,150000,4,2,150,GBA Sur,Avellaneda,1000
18493,153000,4,2,219,GBA Sur,Avellaneda,699
18494,154000,3,1,105,GBA Sur,Avellaneda,1467
18495,155000,5,2,160,GBA Sur,Avellaneda,969
18496,155000,5,2,226,GBA Sur,Avellaneda,686
18497,155000,4,3,160,GBA Sur,Avellaneda,969
18498,155000,7,3,192,GBA Sur,Avellaneda,807
18499,157000,4,2,155,GBA Sur,Avellaneda,1013
18500,158000,5,2,220,GBA Sur,Avellaneda,718
18501,159000,4,2,110,GBA Sur,Avellaneda,1445
18502,159900,6,2,262,GBA Sur,Avellaneda,610
18503,160000,3,1,70,GBA Sur,Avellaneda,2286
18504,160000,5,1,155,GBA Sur,Avellaneda,1032
18505,164000,6,4,207,GBA Sur,Avellaneda,792
18506,165000,3,2,133,GBA Sur,Avellaneda,1241
18507,165000,4,2,123,GBA Sur,Avellaneda,1341
18508,165000,6,2,204,GBA Sur,Avellaneda,809
18509,165000,7,3,280,GBA Sur,Avellaneda,589
18510,165000,4,3,190,GBA Sur,Avellaneda,868
18511,165000,6,2,202,GBA Sur,Avellaneda,817
18512,165000,5,2,250,GBA Sur,Avellaneda,660
18513,165000,5,2,202,GBA Sur,Avellaneda,817
18514,165000,4,2,150,GBA Sur,Avellaneda,1100
18515,168000,4,3,158,GBA Sur,Avellaneda,1063
18516,168000,5,2,190,GBA Sur,Avellaneda,884
18517,169000,6,2,133,GBA Sur,Avellaneda,1271
18518,169000,6,3,310,GBA Sur,Avellaneda,545
18519,170000,5,2,100,GBA Sur,Avellaneda,1700
18520,170000,4,2,141,GBA Sur,Avellaneda,1206
18521,170000,5,3,324,GBA Sur,Avellaneda,525
18522,170000,6,2,386,GBA Sur,Avellaneda,440
18523,170000,9,3,170,GBA Sur,Avellaneda,1000
18524,170000,6,3,160,GBA Sur,Avellaneda,1062
18525,170000,4,3,180,GBA Sur,Avellaneda,944
18526,175000,4,3,215,GBA Sur,Avellaneda,814
18527,175000,5,3,195,GBA Sur,Avellaneda,897
18528,175000,4,2,175,GBA Sur,Avellaneda,1000
18529,179000,4,2,130,GBA Sur,Avellaneda,1377
18530,179000,12,5,250,GBA Sur,Avellaneda,716
18531,179000,4,2,170,GBA Sur,Avellaneda,1053
18532,179000,4,2,127,GBA Sur,Avellaneda,1409
18533,180000,5,2,200,GBA Sur,Avellaneda,900
18534,180000,4,2,175,GBA Sur,Avellaneda,1029
18535,180000,4,4,200,GBA Sur,Avellaneda,900
18536,185000,3,2,170,GBA Sur,Avellaneda,1088
18537,185000,5,3,230,GBA Sur,Avellaneda,804
18538,185000,6,3,180,GBA Sur,Avellaneda,1028
18539,185000,4,1,152,GBA Sur,Avellaneda,1217
18540,185000,4,2,140,GBA Sur,Avellaneda,1321
18541,189000,4,2,200,GBA Sur,Avellaneda,945
18542,189900,4,2,154,GBA Sur,Avellaneda,1233
18543,190000,4,2,155,GBA Sur,Avellaneda,1226
18544,190000,4,2,220,GBA Sur,Avellaneda,864
18545,190000,4,4,301,GBA Sur,Avellaneda,631
18546,190000,4,2,153,GBA Sur,Avellaneda,1242
18547,195000,5,1,198,GBA Sur,Avellaneda,985
18548,195000,3,2,211,GBA Sur,Avellaneda,924
18549,195000,4,2,161,GBA Sur,Avellaneda,1211
18550,199000,3,3,110,GBA Sur,Avellaneda,1809
18551,200000,6,2,170,GBA Sur,Avellaneda,1176
18552,200000,5,1,180,GBA Sur,Avellaneda,1111
18553,210000,6,2,170,GBA Sur,Avellaneda,1235
18554,210000,4,2,150,GBA Sur,Avellaneda,1400
18555,220000,6,4,277,GBA Sur,Avellaneda,794
18556,220000,5,3,264,GBA Sur,Avellaneda,833
18557,220000,5,3,340,GBA Sur,Avellaneda,647
18558,220000,6,3,166,GBA Sur,Avellaneda,1325
18559,220000,5,3,215,GBA Sur,Avellaneda,1023
18560,225000,3,2,143,GBA Sur,Avellaneda,1573
18561,228000,5,2,310,GBA Sur,Avellaneda,735
18562,230000,4,2,150,GBA Sur,Avellaneda,1533
18563,230000,4,2,160,GBA Sur,Avellaneda,1438
18564,230000,4,2,202,GBA Sur,Avellaneda,1139
18565,240000,4,4,240,GBA Sur,Avellaneda,1000
18566,240000,5,2,221,GBA Sur,Avellaneda,1086
18567,240000,4,3,291,GBA Sur,Avellaneda,825
18568,245000,4,2,180,GBA Sur,Avellaneda,1361
18569,248000,7,3,340,GBA Sur,Avellaneda,729
18570,250000,4,2,173,GBA Sur,Avellaneda,1445
18571,250000,9,2,310,GBA Sur,Avellaneda,806
18572,250000,4,4,270,GBA Sur,Avellaneda,926
18573,250000,6,3,200,GBA Sur,Avellaneda,1250
18574,260000,4,2,185,GBA Sur,Avellaneda,1405
18575,270000,5,3,211,GBA Sur,Avellaneda,1280
18576,270000,12,4,413,GBA Sur,Avellaneda,654
18577,270000,6,2,202,GBA Sur,Avellaneda,1337
18578,275000,4,1,220,GBA Sur,Avellaneda,1250
18579,280000,5,4,264,GBA Sur,Avellaneda,1061
18580,280000,7,4,400,GBA Sur,Avellaneda,700
18581,285000,5,3,200,GBA Sur,Avellaneda,1425
18582,290000,7,3,258,GBA Sur,Avellaneda,1124
18583,290000,4,2,250,GBA Sur,Avellaneda,1160
18584,290000,5,4,266,GBA Sur,Avellaneda,1090
18585,300000,6,3,600,GBA Sur,Avellaneda,500
18586,310000,6,3,260,GBA Sur,Avellaneda,1192
18587,320000,5,4,157,GBA Sur,Avellaneda,2038
18588,320000,6,4,235,GBA Sur,Avellaneda,1362
18589,355000,5,2,243,GBA Sur,Avellaneda,1461
18590,390000,9,2,345,GBA Sur,Avellaneda,1130
18591,40000,4,1,90,GBA Sur,Berazategui,444
18592,40000,3,1,68,GBA Sur,Berazategui,588
18593,40000,2,1,60,GBA Sur,Berazategui,667
18594,51000,2,1,46,GBA Sur,Berazategui,1109
18595,54000,3,1,93,GBA Sur,Berazategui,581
18596,54900,3,1,70,GBA Sur,Berazategui,784
18597,65000,3,1,80,GBA Sur,Berazategui,812
18598,65000,4,1,120,GBA Sur,Berazategui,542
18599,70000,3,1,78,GBA Sur,Berazategui,897
18600,74000,3,2,85,GBA Sur,Berazategui,871
18601,75000,3,1,65,GBA Sur,Berazategui,1154
18602,77000,6,3,160,GBA Sur,Berazategui,481
18603,78000,3,1,70,GBA Sur,Berazategui,1114
18604,78000,4,2,65,GBA Sur,Berazategui,1200
18605,79000,2,1,79,GBA Sur,Berazategui,1000
18606,79000,1,1,20,GBA Sur,Berazategui,3950
18607,80000,3,2,140,GBA Sur,Berazategui,571
18608,80000,3,2,88,GBA Sur,Berazategui,909
18609,80000,3,1,100,GBA Sur,Berazategui,800
18610,80000,3,1,100,GBA Sur,Berazategui,800
18611,80000,3,2,70,GBA Sur,Berazategui,1143
18612,85000,2,1,105,GBA Sur,Berazategui,810
18613,85000,2,1,60,GBA Sur,Berazategui,1417
18614,85000,3,2,75,GBA Sur,Berazategui,1133
18615,87000,3,2,85,GBA Sur,Berazategui,1024
18616,90000,4,1,95,GBA Sur,Berazategui,947
18617,90000,4,1,85,GBA Sur,Berazategui,1059
18618,95000,3,2,96,GBA Sur,Berazategui,990
18619,95000,4,1,57,GBA Sur,Berazategui,1667
18620,98000,4,2,120,GBA Sur,Berazategui,817
18621,99000,4,1,131,GBA Sur,Berazategui,756
18622,100000,4,3,160,GBA Sur,Berazategui,625
18623,102000,4,2,78,GBA Sur,Berazategui,1308
18624,105000,4,1,171,GBA Sur,Berazategui,614
18625,105000,3,1,110,GBA Sur,Berazategui,955
18626,105000,4,2,220,GBA Sur,Berazategui,477
18627,109999,4,2,120,GBA Sur,Berazategui,917
18628,110000,3,2,80,GBA Sur,Berazategui,1375
18629,110000,3,1,163,GBA Sur,Berazategui,675
18630,110000,4,2,180,GBA Sur,Berazategui,611
18631,115000,3,1,95,GBA Sur,Berazategui,1211
18632,115000,3,1,125,GBA Sur,Berazategui,920
18633,119000,5,2,185,GBA Sur,Berazategui,643
18634,119000,5,2,195,GBA Sur,Berazategui,610
18635,120000,3,1,95,GBA Sur,Berazategui,1263
18636,120000,3,1,90,GBA Sur,Berazategui,1333
18637,123000,5,3,390,GBA Sur,Berazategui,315
18638,125000,4,2,129,GBA Sur,Berazategui,969
18639,125000,3,1,150,GBA Sur,Berazategui,833
18640,130000,4,2,182,GBA Sur,Berazategui,714
18641,130000,5,1,169,GBA Sur,Berazategui,769
18642,130000,5,2,120,GBA Sur,Berazategui,1083
18643,145000,5,2,121,GBA Sur,Berazategui,1198
18644,149999,7,4,278,GBA Sur,Berazategui,540
18645,150000,3,1,81,GBA Sur,Berazategui,1852
18646,150000,4,2,210,GBA Sur,Berazategui,714
18647,150000,4,2,172,GBA Sur,Berazategui,872
18648,150000,4,1,264,GBA Sur,Berazategui,568
18649,150000,3,1,95,GBA Sur,Berazategui,1579
18650,155000,5,3,203,GBA Sur,Berazategui,764
18651,155000,3,2,115,GBA Sur,Berazategui,1348
18652,155000,3,2,125,GBA Sur,Berazategui,1240
